H. Ziyech,low,high,low,high,high,Morocco,Ajax,3.0,2021,€47.9M,83,high,High/ High,€32.5M,€28K,32500000.0,28000.0,RAM,midfielder
Lucas Vázquez,medium,high,low,high,high,Spain,Real Madrid,2.0,2021,€55.4M,83,high,High/ High,€27M,€205K,27000000.0,205000.0,RW,midfielder
Y. Carrasco,low,high,low,high,high,Belgium,Dalian YiFang FC,3.0,2021,€73.4M,83,high,High/ Medium,€33M,€20K,33000000.0,20000.0,LM,midfielder
Gerard Moreno,medium,high,low,high,high,Spain,Villarreal CF,1.0,2023,€69.6M,83,high,High/ Medium,€32M,€53K,32000000.0,53000.0,LS,striker
Felipe,medium,high,low,high,high,Brazil,FC Porto,3.0,2021,€40M,83,medium,Medium/ High,€20M,€22K,20000000.0,22000.0,RCB,defender
M. Kovačić,low,high,low,high,high,Croatia,Chelsea,3.0,2019,0,83,high,High/ High,€35M,€165K,35000000.0,165000.0,LCM,midfielder
Kepa,low,high,low,high,medium,Spain,Chelsea,1.0,2025,€58.4M,83,low,Medium/ Medium,€28.5M,€84K,28500000.0,84000.0,GK,goalkeeper
Manu Trigueros,medium,high,low,high,high,Spain,Villarreal CF,2.0,2022,€65.3M,83,high,Medium/ Medium,€30M,€49K,30000000.0,49000.0,RCM,midfielder
S. Gnabry,low,high,low,high,high,Germany,FC Bayern München,2.0,2020,€59.5M,83,high,High/ Medium,€34.5M,€85K,34500000.0,85000.0,ST,striker
J. Pickford,low,high,low,high,high,England,Everton,1.0,2024,€49.4M,83,medium,Medium/ Medium,€25M,€78K,25000000.0,78000.0,GK,goalkeeper
S. Savić,medium,high,low,high,high,Montenegro,Atlético Madrid,2.0,2020,€55.3M,83,medium,Medium/ High,€26M,€67K,26000000.0,67000.0,CB,defender
J. Stones,low,high,low,high,high,England,Manchester City,2.0,2022,€54.9M,83,high,High/ Medium,€28.5M,€125K,28500000.0,125000.0,RCB,defender
Suso,low,high,low,high,high,Spain,Milan,3.0,2022,€58.6M,83,high,High/ Medium,€33M,€115K,33000000.0,115000.0,RW,midfielder
J. Draxler,low,high,low,high,high,Germany,Paris Saint-Germain,3.0,2021,€62.6M,83,high,Medium/ Medium,€32.5M,€91K,32500000.0,91000.0,CM,midfielder
Felipe Anderson,low,high,low,high,high,Brazil,West Ham United,3.0,2022,€62.2M,83,high,High/ Medium,€31.5M,€110K,31500000.0,110000.0,LM,midfielder
Lucas Moura,low,high,low,high,high,Brazil,Tottenham Hotspur,3.0,2023,€59.7M,83,high,High/ Medium,€31M,€115K,31000000.0,115000.0,RM,midfielder
Danilo Pereira,medium,high,low,high,high,Portugal,FC Porto,3.0,2022,€56M,83,high,Medium/ High,€27M,€21K,27000000.0,21000.0,CDM,midfielder
Nacho Fernández,medium,high,low,high,high,Spain,Real Madrid,2.0,2021,€52.1M,83,high,Medium/ High,€24.5M,€180K,24500000.0,180000.0,CB,defender
T. Horn,low,high,low,high,medium,Germany,1. FC Köln,2.0,2023,€37.8M,83,medium,Medium/ Medium,€24M,€25K,24000000.0,25000.0,GK,goalkeeper
Allan,medium,high,low,high,high,Brazil,Napoli,2.0,2023,€45.1M,83,high,Medium/ High,€26.5M,€87K,26500000.0,87000.0,RCM,midfielder
F. Acerbi,medium,high,low,high,high,Italy,Lazio,2.0,2023,€32.3M,83,medium,Medium/ Medium,€19M,€64K,19000000.0,64000.0,CB,defender
Sergi Roberto,medium,high,low,high,high,Spain,FC Barcelona,3.0,2022,€56.3M,83,high,High/ High,€26.5M,€170K,26500000.0,170000.0,RB,defender
Rodrigo,medium,high,low,high,high,Spain,Valencia CF,2.0,2022,€66.3M,83,high,High/ Medium,€30.5M,€57K,30500000.0,57000.0,ST,striker
Pizzi,medium,high,low,high,high,Portugal,SL Benfica,3.0,2022,€51M,83,high,High/ Medium,€25.5M,€22K,25500000.0,22000.0,LCM,midfielder
K. Kampl,medium,high,low,high,high,Slovenia,RB Leipzig,2.0,2021,€45.1M,83,high,High/ High,€26.5M,€74K,26500000.0,74000.0,LCM,midfielder
Neto,medium,high,low,high,medium,Brazil,Valencia CF,2.0,2021,€45.7M,83,medium,Medium/ Medium,€21M,€41K,21000000.0,41000.0,GK,goalkeeper
O. Baumann,medium,high,low,high,medium,Germany,TSG 1899 Hoffenheim,2.0,2021,€37.3M,83,medium,Medium/ Medium,€21M,€42K,21000000.0,42000.0,GK,goalkeeper
I. Gueye,medium,high,low,high,high,Senegal,Everton,2.0,2022,€39.9M,83,high,Medium/ High,€21M,€125K,21000000.0,125000.0,RDM,midfielder
H. Mkhitaryan,medium,high,low,high,high,Armenia,Arsenal,3.0,2021,€48.5M,83,high,Medium/ Medium,€25.5M,€145K,25500000.0,145000.0,RM,midfielder
Marcos Alonso,medium,high,low,high,high,Spain,Chelsea,2.0,2023,€46.2M,83,high,High/ Low,€24M,€130K,24000000.0,130000.0,LB,defender
D. Subašić,medium,high,low,high,medium,Croatia,AS Monaco,3.0,2020,€24.7M,83,medium,Medium/ Medium,€13M,€70K,13000000.0,70000.0,GK,goalkeeper
K. Glik,medium,high,low,high,high,Poland,AS Monaco,3.0,2021,€36.1M,83,medium,Low/ Medium,€19M,€86K,19000000.0,86000.0,RCB,defender
K. Strootman,medium,high,low,high,high,Netherlands,Olympique de Marseille,3.0,2023,€39.9M,83,high,Medium/ High,€21M,€66K,21000000.0,66000.0,CDM,midfielder
B. Dost,medium,high,low,high,high,Netherlands,Sporting CP,3.0,2021,€52M,83,medium,Medium/ Medium,€26M,€26K,26000000.0,26000.0,ST,striker
Oscar,medium,high,low,high,high,Brazil,Shanghai SIPG FC,3.0,2020,€69.4M,83,high,Medium/ Medium,€30.5M,€29K,30500000.0,29000.0,LCM,midfielder
M. Balotelli,medium,high,low,high,high,Italy,OGC Nice,4.0,2019,€52.3M,83,high,Medium/ Low,€27.5M,€55K,27500000.0,55000.0,LS,striker
Luiz Gustavo,medium,high,low,high,high,Brazil,Olympique de Marseille,3.0,2021,€36.1M,83,high,Medium/ High,€19M,€63K,19000000.0,63000.0,LCB,defender
Giuliano,medium,high,low,high,high,Brazil,Al Nassr,2.0,2021,€44.2M,83,high,High/ Medium,€26M,€64K,26000000.0,64000.0,CAM,midfielder
David Luiz,medium,high,low,high,high,Brazil,Chelsea,4.0,2019,€32.4M,83,high,Medium/ Medium,€17.5M,€130K,17500000.0,130000.0,LCB,defender
R. Fährmann,medium,high,low,high,medium,Germany,FC Schalke 04,2.0,2022,€35.5M,83,medium,Medium/ Medium,€20M,€38K,20000000.0,38000.0,GK,goalkeeper
Juan Mata,medium,high,low,high,high,Spain,Manchester United,3.0,2019,€45.3M,83,high,Medium/ Medium,€24.5M,€160K,24500000.0,160000.0,RM,midfielder
Adán,medium,high,low,high,medium,Spain,Atlético Madrid,2.0,2020,€31.8M,83,medium,Medium/ Medium,€15.5M,€55K,15500000.0,55000.0,GK,goalkeeper
Rui Patrício,medium,high,low,high,high,Portugal,Wolverhampton Wanderers,3.0,2022,€31.4M,83,medium,Medium/ Medium,€16.5M,€74K,16500000.0,74000.0,GK,goalkeeper
Y. Sommer,medium,high,low,high,high,Switzerland,Borussia Mönchengladbach,3.0,2021,€35.5M,83,medium,Medium/ Medium,€20M,€35K,20000000.0,35000.0,GK,goalkeeper
Javi Martínez,medium,high,low,high,high,Spain,FC Bayern München,3.0,2021,€33M,83,medium,Medium/ Medium,€20M,€94K,20000000.0,94000.0,CDM,midfielder
L. Bender,medium,high,low,high,high,Germany,Bayer 04 Leverkusen,3.0,2021,€34M,83,high,High/ High,€20M,€82K,20000000.0,82000.0,RB,defender
Lucas Leiva,medium,high,low,high,high,Brazil,Lazio,3.0,2020,€29.8M,83,high,Medium/ High,€17.5M,€64K,17500000.0,64000.0,LDM,midfielder
S. Mandanda,medium,high,low,high,medium,France,Olympique de Marseille,3.0,2020,€24.7M,83,medium,Medium/ Medium,€13M,€51K,13000000.0,51000.0,GK,goalkeeper
Cesc Fàbregas,medium,high,low,high,high,Spain,Chelsea,4.0,2019,€40.7M,83,high,High/ Medium,€22M,€140K,22000000.0,140000.0,CM,midfielder
M. Dembélé,medium,high,low,high,high,Belgium,Tottenham Hotspur,3.0,2019,€44.4M,83,high,Medium/ Medium,€24M,€120K,24000000.0,120000.0,CM,midfielder
F. Ribéry,medium,high,low,high,high,France,FC Bayern München,4.0,2019,€19M,83,high,Medium/ Medium,€11.5M,€72K,11500000.0,72000.0,LM,midfielder
R. Jarstein,medium,high,low,high,medium,Norway,Hertha BSC,2.0,2021,€22.1M,83,low,Medium/ Medium,€13M,€33K,13000000.0,33000.0,GK,goalkeeper
D. De Rossi,medium,high,low,high,high,Italy,Roma,3.0,2019,€13.6M,83,high,Medium/ High,€8M,€80K,8000000.0,80000.0,RDM,midfielder
Pepe Reina,medium,high,low,high,high,Spain,Milan,3.0,2021,€10.2M,83,medium,Medium/ Medium,€6M,€56K,6000000.0,56000.0,GK,goalkeeper
J. Pavlenka,medium,high,low,high,medium,Czech Republic,SV Werder Bremen,1.0,2021,€34.6M,82,low,Medium/ Medium,€19.5M,€30K,19500000.0,30000.0,GK,goalkeeper
M. de Ligt,low,high,low,high,high,Netherlands,Ajax,2.0,2021,€43.2M,82,high,Medium/ Medium,€27M,€11K,27000000.0,11000.0,RCB,defender
Rodri,low,high,low,high,high,Spain,Atlético Madrid,1.0,2023,€61.6M,82,high,Medium/ High,€29M,€59K,29000000.0,59000.0,CM,midfielder
Arthur,low,high,low,high,high,Brazil,FC Barcelona,1.0,2024,€73.1M,82,high,Medium/ Medium,€32.5M,€125K,32500000.0,125000.0,LCM,midfielder
G. Donnarumma,low,high,low,high,medium,Italy,Milan,3.0,2021,€55.1M,82,medium,Medium/ Medium,€29M,€23K,29000000.0,23000.0,GK,goalkeeper
Rosberto Dourado,medium,high,low,high,high,Brazil,Atlético Mineiro,1.0,2018,€31.4M,82,high,High/ Medium,€16.5M,€46K,16500000.0,46000.0,RCM,midfielder
Juiano Mestres,medium,high,low,high,high,Brazil,Cruzeiro,1.0,2021,€12.4M,82,medium,High/ Medium,€6.5M,€39K,6500000.0,39000.0,RCB,defender
Raphaelito Anjos,medium,high,low,high,medium,Brazil,Grêmio,1.0,2021,€25.2M,82,low,Medium/ Medium,€14M,€32K,14000000.0,32000.0,GK,goalkeeper
Gelson Martins,low,high,low,high,high,Portugal,Atlético Madrid,3.0,2023,€62.7M,82,high,High/ Medium,€29.5M,€59K,29500000.0,59000.0,RM,midfielder
Gonçalo Guedes,low,high,low,high,high,Portugal,Valencia CF,1.0,2024,€63.1M,82,high,High/ Low,€29M,€36K,29000000.0,36000.0,LM,midfielder
L. Torreira,low,high,low,high,high,Uruguay,Arsenal,2.0,2023,€49.4M,82,high,Medium/ High,€25M,€98K,25000000.0,98000.0,LCM,midfielder
Malcom,low,high,low,high,high,Brazil,FC Barcelona,2.0,2023,€70.9M,82,high,Medium/ Medium,€31.5M,€140K,31500000.0,140000.0,RW,midfielder
Pau López,low,high,low,high,medium,Spain,Real Betis,1.0,2023,€46.8M,82,medium,Medium/ Medium,€21.5M,€21K,21500000.0,21000.0,GK,goalkeeper
L. Hernández,low,high,low,high,high,France,Atlético Madrid,1.0,2024,€57.4M,82,high,Medium/ High,€25.5M,€53K,25500000.0,53000.0,LB,defender
C. Lenglet,low,high,low,high,high,France,FC Barcelona,1.0,2023,€58.5M,82,medium,Medium/ High,€26M,€135K,26000000.0,135000.0,LCB,defender
A. Kramarić,medium,high,low,high,high,Croatia,TSG 1899 Hoffenheim,2.0,2022,€46.2M,82,high,Medium/ Medium,€26M,€54K,26000000.0,54000.0,LCM,midfielder
A. Robertson,low,high,low,high,high,Scotland,Liverpool,1.0,2021,€48.4M,82,high,High/ High,€24.5M,€98K,24500000.0,98000.0,LB,defender
Dani García,medium,high,low,high,high,Spain,Athletic Club de Bilbao,2.0,2022,€43.5M,82,medium,Medium/ High,€20M,€33K,20000000.0,33000.0,RCM,midfielder
F. Bernardeschi,low,high,low,high,high,Italy,Juventus,2.0,2022,€50.9M,82,high,High/ High,€29.5M,€110K,29500000.0,110000.0,RM,midfielder
J. Brandt,low,high,low,high,high,Germany,Bayer 04 Leverkusen,2.0,2021,€58M,82,high,Medium/ Medium,€30.5M,€68K,30500000.0,68000.0,LM,midfielder
D. Rugani,low,high,low,high,high,Italy,Juventus,2.0,2021,€42.3M,82,medium,Low/ Medium,€24.5M,€95K,24500000.0,95000.0,CB,defender
Samu Castillejo,low,high,low,high,high,Spain,Milan,2.0,2023,€51.5M,82,high,Medium/ High,€29M,€94K,29000000.0,94000.0,RM,midfielder
João Cancelo,low,high,low,high,high,Portugal,Juventus,2.0,2023,€47.2M,82,high,High/ Medium,€25.5M,€95K,25500000.0,95000.0,RB,defender
A. Romagnoli,low,high,low,high,high,Italy,Milan,2.0,2022,€50.4M,82,medium,Medium/ High,€26.5M,€84K,26500000.0,84000.0,LCB,defender
T. Partey,low,high,low,high,high,Ghana,Atlético Madrid,1.0,2023,€57.4M,82,high,High/ High,€25.5M,€59K,25500000.0,59000.0,CDM,midfielder
Fred,low,high,low,high,high,Brazil,Manchester United,1.0,2023,€51M,82,high,High/ High,€26.5M,€140K,26500000.0,140000.0,CM,midfielder
J. Vardy,medium,high,low,high,high,England,Leicester City,3.0,2022,€38M,82,high,High/ High,€20M,€96K,20000000.0,96000.0,ST,striker
A. Belotti,low,high,low,high,high,Italy,Torino,3.0,2021,€53.3M,82,high,High/ High,€30M,€58K,30000000.0,58000.0,LS,striker
E. Forsberg,medium,high,low,high,high,Sweden,RB Leipzig,2.0,2022,€46.2M,82,high,Medium/ Medium,€26M,€67K,26000000.0,67000.0,LM,midfielder
J. Lingard,low,high,low,high,high,England,Manchester United,2.0,2021,€51M,82,high,High/ High,€26.5M,€140K,26500000.0,140000.0,CAM,midfielder
F. Vázquez,medium,high,low,high,medium,Argentina,Sevilla FC,2.0,2021,€45.2M,82,high,Medium/ High,€21.5M,€27K,21500000.0,27000.0,LCM,midfielder
E. Višća,medium,high,low,high,high,Bosnia Herzegovina,Medipol Başakşehir FK,2.0,2021,€42.8M,82,high,High/ Medium,€22.5M,€40K,22500000.0,40000.0,RM,midfielder
A. Rüdiger,low,high,low,high,high,Germany,Chelsea,2.0,2022,€43.3M,82,high,Medium/ High,€22.5M,€110K,22500000.0,110000.0,CB,defender
A. Florenzi,medium,high,low,high,high,Italy,Roma,3.0,2023,€36.4M,82,high,High/ Medium,€20.5M,€73K,20500000.0,73000.0,RB,defender
H. Maguire,low,high,low,high,high,England,Leicester City,1.0,2023,€46.4M,82,medium,High/ High,€23.5M,€77K,23500000.0,77000.0,LCB,defender
T. Meunier,medium,high,low,high,high,Belgium,Paris Saint-Germain,2.0,2020,€40.4M,82,high,High/ High,€21M,€87K,21000000.0,87000.0,RM,midfielder
S. Sané,medium,high,low,high,high,Senegal,FC Schalke 04,2.0,2022,€31.5M,82,medium,Medium/ High,€18.5M,€41K,18500000.0,41000.0,CB,defender
G. Kondogbia,low,high,low,high,high,Central African Rep.,Valencia CF,2.0,2022,€59.8M,82,high,High/ Medium,€27.5M,€46K,27500000.0,46000.0,CM,midfielder
Rafinha,low,high,low,high,high,Brazil,FC Barcelona,2.0,2020,€62.7M,82,high,High/ High,€29.5M,€165K,29500000.0,165000.0,CAM,midfielder
Gabriel Paulista,medium,high,low,high,high,Brazil,Valencia CF,2.0,2022,€45.7M,82,high,Low/ High,€21M,€44K,21000000.0,44000.0,LCB,defender
Morata,low,high,low,high,high,Spain,Chelsea,3.0,2022,€54.9M,82,high,High/ High,€28.5M,€135K,28500000.0,135000.0,ST,striker
J. Cillessen,medium,high,low,high,medium,Netherlands,FC Barcelona,3.0,2021,€38.3M,82,medium,Medium/ Medium,€18M,€135K,18000000.0,135000.0,GK,goalkeeper
W. Ben Yedder,medium,high,low,high,high,France,Sevilla FC,2.0,2021,€49.4M,82,high,High/ High,€23.5M,€28K,23500000.0,28000.0,RS,striker
C. Bakambu,medium,high,low,high,high,DR Congo,Beijing Sinobo Guoan FC,2.0,2021,€59.2M,82,high,Medium/ Medium,€26M,€33K,26000000.0,33000.0,ST,striker
Pablo Sarabia,medium,high,low,high,high,Spain,Sevilla FC,2.0,2020,€56.6M,82,high,High/ Medium,€26M,€26K,26000000.0,26000.0,RCM,midfielder
W. Zaha,low,high,low,high,high,Ivory Coast,Crystal Palace,2.0,2023,€56.3M,82,high,High/ Low,€28.5M,€78K,28500000.0,78000.0,LS,striker
Luis Alberto,low,high,low,high,high,Spain,Lazio,2.0,2022,€50.6M,82,high,High/ Medium,€28.5M,€67K,28500000.0,67000.0,CF,striker
Jonathan Viera,medium,high,low,high,high,Spain,Beijing Sinobo Guoan FC,2.0,2020,€49.5M,82,high,High/ Low,€22.5M,€31K,22500000.0,31000.0,LF,striker
Bartra,medium,high,low,high,high,Spain,Real Betis,3.0,2023,€45.7M,82,high,High/ Medium,€21M,€32K,21000000.0,32000.0,CB,defender
S. Coates,medium,high,low,high,high,Uruguay,Sporting CP,3.0,2022,€43.6M,82,medium,Medium/ Medium,€21M,€19K,21000000.0,19000.0,RCB,defender
Willian José,medium,high,low,high,high,Brazil,Real Sociedad,2.0,2024,€57.6M,82,high,Medium/ Low,€26.5M,€44K,26500000.0,44000.0,ST,striker
Mário Fernandes,medium,high,low,high,high,Russia,PFC CSKA Moscow,2.0,2022,€40.7M,82,high,High/ High,€18.5M,€1K,18500000.0,1000.0,RB,defender
Víctor Ruiz,medium,high,low,high,high,Spain,Villarreal CF,2.0,2019,€42.4M,82,medium,Medium/ Medium,€19.5M,€43K,19500000.0,43000.0,LCB,defender
T. Delaney,medium,high,low,high,high,Denmark,Borussia Dortmund,2.0,2022,€38.2M,82,high,High/ High,€21.5M,€61K,21500000.0,61000.0,LCM,midfielder
K. Casteels,medium,high,low,high,medium,Belgium,VfL Wolfsburg,2.0,2021,€34.6M,82,medium,Medium/ Medium,€19.5M,€46K,19500000.0,46000.0,GK,goalkeeper
M. Götze,medium,high,low,high,high,Germany,Borussia Dortmund,4.0,2020,€47.9M,82,high,Medium/ Medium,€27M,€67K,27000000.0,67000.0,CM,midfielder
S. Mustafi,medium,high,low,high,high,Germany,Arsenal,3.0,2021,€44.4M,82,medium,Medium/ High,€22.5M,€115K,22500000.0,115000.0,RCB,defender
J. Pastore,medium,high,low,high,high,Argentina,Roma,3.0,2022,€36.6M,82,high,High/ Medium,€21.5M,€84K,21500000.0,84000.0,CAM,midfielder
Pedro,medium,high,low,high,high,Spain,Chelsea,3.0,2020,€38.9M,82,high,High/ High,€21M,€140K,21000000.0,140000.0,RW,midfielder
G. Bonaventura,medium,high,low,high,high,Italy,Milan,3.0,2020,€37.4M,82,high,High/ Medium,€22M,€115K,22000000.0,115000.0,CM,midfielder
R. Bürki,medium,high,low,high,high,Switzerland,Borussia Dortmund,3.0,2021,€32.8M,82,medium,Medium/ Medium,€18.5M,€50K,18500000.0,50000.0,GK,goalkeeper
Taison,medium,high,low,high,high,Brazil,Shakhtar Donetsk,2.0,2021,€44.1M,82,high,Medium/ Medium,€21M,€1K,21000000.0,1000.0,LM,midfielder
S. Nzonzi,medium,high,low,high,high,France,Roma,2.0,2022,€28.9M,82,medium,Medium/ Medium,€17M,€77K,17000000.0,77000.0,CDM,midfielder
Marlos,medium,high,low,high,high,Ukraine,Shakhtar Donetsk,2.0,2019,€44.1M,82,high,Medium/ Medium,€21M,€1K,21000000.0,1000.0,RM,midfielder
A. Ramsey,medium,high,low,high,high,Wales,Arsenal,3.0,2019,€49.4M,82,high,High/ High,€25M,€130K,25000000.0,130000.0,CAM,midfielder
K. Trippier,medium,high,low,high,high,England,Tottenham Hotspur,2.0,2022,€34.2M,82,high,High/ High,€18.5M,€99K,18500000.0,99000.0,RB,defender
A. Kolarov,medium,high,low,high,high,Serbia,Roma,2.0,2020,€21.3M,82,high,High/ Medium,€12.5M,€73K,12500000.0,73000.0,LB,defender
G. Sigurðsson,medium,high,low,high,high,Iceland,Everton,3.0,2022,€42.8M,82,high,High/ High,€22.5M,€125K,22500000.0,125000.0,CAM,midfielder
S. Giovinco,medium,high,low,high,high,Italy,Toronto FC,2.0,2019,€30M,82,high,High/ Medium,€20M,€15K,20000000.0,15000.0,CF,striker
M. Arnautović,medium,high,low,high,high,Austria,West Ham United,3.0,2022,€41.8M,82,high,High/ Medium,€22M,€120K,22000000.0,120000.0,LS,striker
N. Gaitán,medium,high,low,high,high,Argentina,Dalian YiFang FC,3.0,2021,€45.2M,82,high,Medium/ Medium,€21M,€22K,21000000.0,22000.0,CAM,midfielder
J. Henderson,medium,high,low,high,high,England,Liverpool,2.0,2020,€34.2M,82,high,Medium/ High,€18M,€125K,18000000.0,125000.0,RCM,midfielder
M. Kruse,medium,high,low,high,high,Germany,SV Werder Bremen,2.0,2019,€36.6M,82,high,High/ Medium,€21.5M,€45K,21500000.0,45000.0,ST,striker
M. Parolo,medium,high,low,high,high,Italy,Lazio,2.0,2020,€15.3M,82,high,High/ High,€9M,€59K,9000000.0,59000.0,RDM,midfielder
L. Fejsa,medium,high,low,high,high,Serbia,SL Benfica,2.0,2021,€34M,82,medium,Low/ High,€17M,€18K,17000000.0,18000.0,CDM,midfielder
A. Rami,medium,high,low,high,high,France,Olympique de Marseille,3.0,2021,€23.8M,82,medium,High/ High,€12.5M,€57K,12500000.0,57000.0,RCB,defender
V. Ćorluka,medium,high,low,high,high,Croatia,Lokomotiv Moscow,3.0,2020,€26.3M,82,medium,High/ Medium,€12.5M,€1K,12500000.0,1000.0,LCB,defender
G. Wijnaldum,medium,high,low,high,high,Netherlands,Liverpool,3.0,2021,€43.7M,82,high,High/ High,€23M,€130K,23000000.0,130000.0,CAM,midfielder
F. Fazio,medium,high,low,high,high,Argentina,Roma,3.0,2020,€25.5M,82,medium,Medium/ Medium,€15M,€73K,15000000.0,73000.0,LCB,defender
O. Giroud,medium,high,low,high,high,France,Chelsea,3.0,2019,€37M,82,medium,Medium/ Medium,€20M,€140K,20000000.0,140000.0,ST,striker
Marcano,medium,high,low,high,high,Spain,Roma,3.0,2021,€25.5M,82,medium,Medium/ Medium,€15M,€73K,15000000.0,73000.0,CB,defender
A. Guardado,medium,high,low,high,high,Mexico,Real Betis,3.0,2020,€39.9M,82,high,Medium/ Medium,€19M,€35K,19000000.0,35000.0,CM,midfielder
E. Garay,medium,high,low,high,high,Argentina,Valencia CF,3.0,2020,€31.5M,82,medium,Medium/ Medium,€15M,€44K,15000000.0,44000.0,RCB,defender
Jardel,medium,high,low,high,high,Brazil,SL Benfica,2.0,2021,€25M,82,medium,Medium/ High,€12.5M,€17K,12500000.0,17000.0,LCB,defender
