V. Ćorluka,mid age,good,cheap,good,good,average,High,€12.5M,€1K,12500000.0,1000.0,LCB,defender
G. Wijnaldum,mid age,good,cheap,good,good,fast,High,€23M,€130K,23000000.0,130000.0,CAM,midfielder
F. Fazio,mid age,good,cheap,good,average,slow,Medium,€15M,€73K,15000000.0,73000.0,LCB,defender
O. Giroud,mid age,good,cheap,good,good,average,Medium,€20M,€140K,20000000.0,140000.0,ST,striker
Marcano,mid age,good,cheap,good,good,average,Medium,€15M,€73K,15000000.0,73000.0,CB,defender
A. Guardado,mid age,good,cheap,good,good,fast,Medium,€19M,€35K,19000000.0,35000.0,CM,midfielder
E. Garay,mid age,good,cheap,good,average,average,Medium,€15M,€44K,15000000.0,44000.0,RCB,defender
Jardel,mid age,good,cheap,good,average,average,Medium,€12.5M,€17K,12500000.0,17000.0,LCB,defender
L. Koscielny,mid age,good,cheap,good,average,average,Medium,€12.5M,€115K,12500000.0,115000.0,CB,defender
L. Biglia,mid age,good,cheap,good,average,fast,Medium,€12.5M,€98K,12500000.0,98000.0,CDM,midfielder
Dani Alves,old,good,cheap,good,good,fast,High,€4.8M,€62K,4800000.0,62000.0,RB,defender
David Villa,old,good,cheap,good,average,fast,High,€8M,€12K,8000000.0,12000.0,ST,striker
Aduriz,old,good,cheap,good,good,average,High,€8M,€29K,8000000.0,29000.0,ST,striker
M. Rashford,young,good,cheap,good,good,fast,High,€27M,€110K,27000000.0,110000.0,LW,midfielder
Laure Santeiro,mid age,good,cheap,good,average,fast,Medium,€17M,€40K,17000000.0,40000.0,CAM,midfielder
L. Bailey,young,good,cheap,good,good,fast,High,€26.5M,€54K,26500000.0,54000.0,LM,midfielder
M. Akanji,young,good,cheap,good,good,fast,Medium,€21M,€49K,21000000.0,49000.0,LCB,defender
F. de Jong,young,good,cheap,good,good,fast,Medium,€26M,€19K,26000000.0,19000.0,LDM,midfielder
Nélson Semedo,young,good,cheap,good,good,fast,Medium,€20M,€125K,20000000.0,125000.0,RB,defender
Pablo Fornals,young,good,cheap,good,average,fast,High,€24M,€36K,24000000.0,36000.0,CAM,midfielder
Fabián,young,good,cheap,good,average,fast,Medium,€26M,€64K,26000000.0,64000.0,LM,midfielder
E. Bailly,young,good,cheap,good,good,average,Medium,€21M,€105K,21000000.0,105000.0,CB,defender
Dani Ceballos,young,good,cheap,good,average,fast,Medium,€25M,€120K,25000000.0,120000.0,LCM,midfielder
H. Lozano,young,good,cheap,good,good,fast,High,€24M,€22K,24000000.0,22000.0,LS,striker
Morales,mid age,good,cheap,good,good,fast,High,€17M,€33K,17000000.0,33000.0,LS,striker
J. Seri,mid age,good,cheap,good,good,fast,Medium,€20.5M,€73K,20500000.0,73000.0,LDM,midfielder
M. Politano,young,good,cheap,good,average,fast,High,€22.5M,€57K,22500000.0,57000.0,RM,midfielder
M. Brozović,mid age,good,cheap,good,good,fast,Medium,€18.5M,€64K,18500000.0,64000.0,LDM,midfielder
Williams,young,good,cheap,good,good,fast,High,€24.5M,€31K,24500000.0,31000.0,LW,midfielder
A. Correa,young,good,cheap,good,average,fast,Medium,€24.5M,€54K,24500000.0,54000.0,RM,midfielder
A. Christensen,young,good,cheap,good,average,average,Low,€21.5M,€91K,21500000.0,91000.0,LCB,defender
João Mário,mid age,good,cheap,good,good,fast,Medium,€22.5M,€71K,22500000.0,71000.0,CAM,midfielder
E. Hysaj,young,good,cheap,good,good,fast,Medium,€20M,€58K,20000000.0,58000.0,RB,defender
P. Zieliński,young,good,cheap,good,average,fast,Medium,€24.5M,€64K,24500000.0,64000.0,RCM,midfielder
Ricardo Pereira,young,good,cheap,good,good,fast,High,€19M,€64K,19000000.0,64000.0,RB,defender
Grimaldo,young,good,cheap,good,good,fast,High,€20.5M,€14K,20500000.0,14000.0,LB,defender
R. Guerreiro,young,good,cheap,good,average,fast,Medium,€24M,€54K,24000000.0,54000.0,LM,midfielder
A. Doucouré,mid age,good,cheap,good,good,average,High,€19.5M,€60K,19500000.0,60000.0,RDM,midfielder
J. Martínez,mid age,good,cheap,good,good,fast,High,€22.5M,€14K,22500000.0,14000.0,LS,striker
C. Bacca,mid age,good,cheap,good,good,fast,Medium,€16M,€45K,16000000.0,45000.0,LS,striker
A. Plea,mid age,good,cheap,good,good,fast,High,€22M,€40K,22000000.0,40000.0,LW,midfielder
B. Davies,mid age,good,cheap,good,good,fast,High,€18.5M,€87K,18500000.0,87000.0,LB,defender
M. Nastasić,mid age,good,cheap,good,average,average,Low,€18.5M,€36K,18500000.0,36000.0,LCB,defender
A. Milik,young,good,cheap,good,average,average,Medium,€25.5M,€71K,25500000.0,71000.0,CF,striker
M. Sabitzer,young,good,cheap,good,good,fast,High,€22.5M,€54K,22500000.0,54000.0,LM,midfielder
B. Mendy,young,good,cheap,good,good,fast,High,€20M,€105K,20000000.0,105000.0,LB,defender
C. Kramer,mid age,good,cheap,good,average,average,High,€17M,€35K,17000000.0,35000.0,CDM,midfielder
S. Vrsaljko,mid age,good,cheap,good,good,fast,High,€18M,€57K,18000000.0,57000.0,RB,defender
T. Hazard,mid age,good,cheap,good,good,fast,Medium,€21.5M,€40K,21500000.0,40000.0,RW,midfielder
K. Bellarabi,mid age,good,cheap,good,good,fast,High,€18M,€76K,18000000.0,76000.0,RM,midfielder
S. Zaza,mid age,good,cheap,good,good,fast,High,€21M,€48K,21000000.0,48000.0,RS,striker
F. Ghoulam,mid age,good,cheap,good,good,fast,High,€16.5M,€68K,16500000.0,68000.0,LB,defender
J. Iličić,mid age,good,cheap,good,average,fast,Medium,€17M,€41K,17000000.0,41000.0,CAM,midfielder
K. Volland,mid age,good,cheap,good,good,fast,High,€22M,€76K,22000000.0,76000.0,ST,striker
Paco Alcácer,young,good,cheap,good,good,fast,High,€23.5M,€59K,23500000.0,59000.0,ST,striker
Vitolo,mid age,good,cheap,good,good,fast,High,€18M,€65K,18000000.0,65000.0,LM,midfielder
G. Xhaka,mid age,good,cheap,good,average,average,Medium,€22M,€115K,22000000.0,115000.0,LDM,midfielder
D. Tadić,mid age,good,cheap,good,average,fast,Medium,€17.5M,€26K,17500000.0,26000.0,LAM,midfielder
C. Aránguiz,mid age,good,cheap,good,good,fast,Medium,€17M,€76K,17000000.0,76000.0,LDM,midfielder
S. Verdi,mid age,good,cheap,good,average,fast,High,€19.5M,€77K,19500000.0,77000.0,RW,midfielder
D. Lovren,mid age,good,cheap,good,average,average,Medium,€16M,€115K,16000000.0,115000.0,RCB,defender
G. Medel,mid age,good,cheap,good,good,average,Medium,€13M,€56K,13000000.0,56000.0,RCB,defender
X. Shaqiri,mid age,good,cheap,good,good,fast,Medium,€19M,€130K,19000000.0,130000.0,CAM,midfielder
J. Corona,mid age,good,cheap,good,average,fast,Medium,€21.5M,€18K,21500000.0,18000.0,RM,midfielder
K. Vogt,mid age,good,cheap,good,average,average,High,€17.5M,€42K,17500000.0,42000.0,CB,defender
Ander Herrera,mid age,good,cheap,good,good,fast,High,€17.5M,€140K,17500000.0,140000.0,CM,midfielder
E. Salvio,mid age,good,cheap,good,good,fast,High,€18.5M,€19K,18500000.0,19000.0,RW,midfielder
S. El Shaarawy,mid age,good,cheap,good,average,fast,High,€21M,€77K,21000000.0,77000.0,LM,midfielder
C. Smalling,mid age,good,cheap,good,average,average,Medium,€16M,€130K,16000000.0,130000.0,RCB,defender
Hulk,mid age,good,cheap,good,good,fast,High,€15.5M,€25K,15500000.0,25000.0,RCM,midfielder
S. Kagawa,mid age,good,cheap,good,average,fast,High,€17.5M,€65K,17500000.0,65000.0,CAM,midfielder
M. Lanzini,mid age,good,cheap,good,average,fast,Medium,€23M,€90K,23000000.0,90000.0,CAM,midfielder
F. Smolov,mid age,good,cheap,good,average,fast,High,€18.5M,€1K,18500000.0,1000.0,ST,striker
L. Stindl,mid age,good,cheap,good,good,fast,Medium,€18M,€43K,18000000.0,43000.0,CF,striker
O. Toprak,mid age,good,cheap,good,good,average,Medium,€16M,€59K,16000000.0,59000.0,CB,defender
D. Perotti,mid age,good,cheap,good,average,fast,Medium,€17.5M,€84K,17500000.0,84000.0,LW,midfielder
B. Höwedes,mid age,good,cheap,good,average,average,Medium,€13M,€1K,13000000.0,1000.0,RCB,defender
S. Kjær,mid age,good,cheap,good,good,average,Low,€14M,€23K,14000000.0,23000.0,RCB,defender
S. Bender,mid age,good,cheap,good,good,average,Medium,€14M,€69K,14000000.0,69000.0,LCB,defender
M. Valbuena,old,good,cheap,good,average,fast,High,€11M,€86K,11000000.0,86000.0,LM,midfielder
Pedro León,mid age,good,cheap,good,average,fast,Medium,€15.5M,€32K,15500000.0,32000.0,RM,midfielder
K. Boateng,mid age,good,cheap,good,good,fast,High,€15M,€65K,15000000.0,65000.0,CM,midfielder
L. Piszczek,old,good,cheap,good,good,fast,Medium,€7M,€57K,7000000.0,57000.0,RB,defender
A. Candreva,mid age,good,cheap,good,average,fast,Medium,€15.5M,€74K,15500000.0,74000.0,RM,midfielder
D. Wass,mid age,good,cheap,good,average,fast,High,€17M,€46K,17000000.0,46000.0,RB,defender
E. Lamela,mid age,good,cheap,good,average,fast,High,€21M,€105K,21000000.0,105000.0,RM,midfielder
D. Rose,mid age,good,cheap,good,good,fast,Medium,€14.5M,€92K,14500000.0,92000.0,LB,defender
C. Vela,mid age,good,cheap,good,good,fast,High,€17.5M,€15K,17500000.0,15000.0,RW,midfielder
Renato Augusto,mid age,good,cheap,good,average,fast,Medium,€16.5M,€28K,16500000.0,28000.0,LCM,midfielder
A. Valencia,mid age,good,cheap,good,good,fast,High,€10M,€120K,10000000.0,120000.0,RM,midfielder
João Moutinho,mid age,good,cheap,good,good,fast,High,€15M,€85K,15000000.0,85000.0,RCM,midfielder
Borja Valero,old,good,cheap,good,average,fast,Medium,€11M,€74K,11000000.0,74000.0,CAM,midfielder
F. Quagliarella,old,good,cheap,good,good,fast,Medium,€8M,€39K,8000000.0,39000.0,RS,striker
B. Gomis,mid age,good,cheap,good,average,average,High,€14M,€56K,14000000.0,56000.0,ST,striker
Manuel Fernandes,mid age,good,cheap,good,good,fast,High,€14M,€1K,14000000.0,1000.0,LM,midfielder
H. Herrera,mid age,good,cheap,good,good,fast,High,€17.5M,€20K,17500000.0,20000.0,CM,midfielder
Raffael,old,good,cheap,good,average,fast,High,€11M,€41K,11000000.0,41000.0,CF,striker
Nani,mid age,good,cheap,good,average,fast,High,€15.5M,€19K,15500000.0,19000.0,LM,midfielder
J. Milner,mid age,good,cheap,good,good,fast,High,€13.5M,€120K,13500000.0,120000.0,CM,midfielder
J. Mathieu,old,good,cheap,good,average,average,High,€5.5M,€18K,5500000.0,18000.0,LCB,defender
Joaquín,old,good,cheap,good,average,fast,High,€6M,€24K,6000000.0,24000.0,LS,striker
M. Gómez,young,good,cheap,good,average,average,Low,€20.5M,€25K,20500000.0,25000.0,ST,striker
K. Havertz,young,good,cheap,good,average,fast,Medium,€22M,€32K,22000000.0,32000.0,CAM,midfielder
T. Ndombele,young,good,cheap,good,good,fast,High,€22.5M,€51K,22500000.0,51000.0,CM,midfielder
H. Aouar,young,good,cheap,good,average,fast,High,€23.5M,€51K,23500000.0,51000.0,LM,midfielder
Carlos Soler,young,good,cheap,good,average,fast,Medium,€21M,€31K,21000000.0,31000.0,RM,midfielder
Odriozola,young,good,cheap,good,good,fast,High,€18.5M,€115K,18500000.0,115000.0,RB,defender
M. Almirón,young,good,cheap,good,average,fast,High,€19.5M,€11K,19500000.0,11000.0,CAM,midfielder
Welington Dano,mid age,good,cheap,good,good,fast,Medium,€10.5M,€34K,10500000.0,34000.0,LB,defender
Everton Andrão,old,good,cheap,good,good,fast,High,€4.5M,€34K,4500000.0,34000.0,CDM,midfielder
Oyarzabal,young,good,cheap,good,average,fast,High,€21M,€29K,21000000.0,29000.0,CAM,midfielder
F. Balbuena,mid age,good,cheap,good,average,average,Medium,€15.5M,€80K,15500000.0,80000.0,RCB,defender
M. Marega,mid age,good,cheap,good,good,fast,High,€16M,€19K,16000000.0,19000.0,RS,striker
B. Pavard,young,good,cheap,good,good,average,Medium,€17.5M,€33K,17500000.0,33000.0,RB,defender
W. Ndidi,young,good,cheap,good,good,average,Medium,€17M,€50K,17000000.0,50000.0,LDM,midfielder
G. Lo Celso,young,good,cheap,good,good,fast,High,€20M,€72K,20000000.0,72000.0,RCM,midfielder
M. Acuña,mid age,good,cheap,good,good,fast,Medium,€12.5M,€16K,12500000.0,16000.0,LB,defender
Rúben Neves,young,good,cheap,good,good,average,Medium,€20.5M,€59K,20500000.0,59000.0,LCM,midfielder
Mariano,young,good,cheap,good,good,fast,High,€20M,€140K,20000000.0,140000.0,ST,striker
Raúl,mid age,good,cheap,good,good,average,Medium,€12M,€19K,12000000.0,19000.0,CB,defender
M. Caldara,young,good,cheap,good,average,average,Medium,€17.5M,€73K,17500000.0,73000.0,CB,defender
M. Vecino,mid age,good,cheap,good,average,fast,High,€14.5M,€63K,14500000.0,63000.0,LM,midfielder
T. Bakayoko,young,good,cheap,good,good,average,Medium,€17M,€85K,17000000.0,85000.0,LCM,midfielder
M. Dahoud,young,good,cheap,good,good,fast,High,€20M,€50K,20000000.0,50000.0,CM,midfielder
Rafa,mid age,good,cheap,good,average,fast,High,€18.5M,€17K,18500000.0,17000.0,RW,midfielder
K. Baldé,young,good,cheap,good,good,fast,High,€20M,€65K,20000000.0,65000.0,RM,midfielder
Rony Lopes,young,good,cheap,good,average,fast,High,€20M,€65K,20000000.0,65000.0,RM,midfielder
Santi Mina,young,good,cheap,good,good,fast,High,€20M,€40K,20000000.0,40000.0,LS,striker
K. Demirbay,young,good,cheap,good,good,fast,Medium,€19.5M,€37K,19500000.0,37000.0,RCM,midfielder
Gayà,young,good,cheap,good,average,fast,High,€16.5M,€33K,16500000.0,33000.0,LB,defender
André Gomes,young,good,cheap,good,good,average,Medium,€19.5M,€130K,19500000.0,130000.0,LDM,midfielder
N. Tagliafico,mid age,good,cheap,good,good,fast,High,€15M,€20K,15000000.0,20000.0,LB,defender
M. Sanson,young,good,cheap,good,good,fast,Medium,€19.5M,€47K,19500000.0,47000.0,RDM,midfielder
E. Can,young,good,cheap,good,good,fast,High,€19.5M,€91K,19500000.0,91000.0,CM,midfielder
H. Çalhanoğlu,young,good,cheap,good,average,fast,Medium,€19.5M,€89K,19500000.0,89000.0,CAM,midfielder
M. Ginter,young,good,cheap,good,average,average,Medium,€15.5M,€28K,15500000.0,28000.0,RWB,defender
M. Keane,mid age,good,cheap,good,good,average,Medium,€15.5M,€88K,15500000.0,88000.0,RCB,defender
T. Stepanenko,mid age,good,cheap,good,good,average,Medium,€12M,€1K,12000000.0,1000.0,RDM,midfielder
L. Shaw,young,good,cheap,good,good,fast,High,€16.5M,€96K,16500000.0,96000.0,LB,defender
Z. Feddal,mid age,good,cheap,good,average,average,Medium,€12M,€29K,12000000.0,29000.0,CB,defender
S. Haller,young,good,cheap,good,good,average,High,€19M,€41K,19000000.0,41000.0,RS,striker
Bernard,mid age,good,cheap,good,average,fast,High,€17.5M,€97K,17500000.0,97000.0,LM,midfielder
T. Inui,mid age,good,cheap,good,average,fast,Medium,€14M,€30K,14000000.0,30000.0,LM,midfielder
Portu,mid age,good,cheap,good,good,fast,Medium,€17.5M,€37K,17500000.0,37000.0,RM,midfielder
M. Batshuayi,young,good,cheap,good,good,fast,Medium,€19.5M,€105K,19500000.0,105000.0,ST,striker
E. Zahavi,mid age,good,cheap,good,good,fast,High,€14.5M,€24K,14500000.0,24000.0,LS,striker
Héctor Bellerín,young,good,cheap,good,average,fast,High,€16.5M,€85K,16500000.0,85000.0,RB,defender
P. Kadeřábek,mid age,good,cheap,good,good,fast,High,€14M,€39K,14000000.0,39000.0,RWB,defender
J. Vestergaard,mid age,good,cheap,good,poor,slow,Medium,€14.5M,€51K,14500000.0,51000.0,CB,defender
J. Tarkowski,mid age,good,cheap,good,good,average,Medium,€15.5M,€56K,15500000.0,56000.0,RCB,defender
Deulofeu,young,good,cheap,good,average,fast,High,€18.5M,€56K,18500000.0,56000.0,RS,striker
E. Dier,young,good,cheap,good,average,average,Medium,€16.5M,€73K,16500000.0,73000.0,CDM,midfielder
J. Murillo,mid age,good,cheap,good,good,average,Medium,€16M,€38K,16000000.0,38000.0,LCB,defender
M. Badelj,mid age,good,cheap,good,average,average,Medium,€11.5M,€53K,11500000.0,53000.0,CDM,midfielder
Ismaily,mid age,good,cheap,good,good,fast,High,€11.5M,€1K,11500000.0,1000.0,LB,defender
N. Schulz,mid age,good,cheap,good,good,fast,High,€14.5M,€37K,14500000.0,37000.0,LWB,defender
L. Digne,young,good,cheap,good,good,fast,High,€16M,€79K,16000000.0,79000.0,LB,defender
M. Uth,mid age,good,cheap,good,good,fast,Medium,€17.5M,€42K,17500000.0,42000.0,ST,striker
Cristian Tello,mid age,good,cheap,good,average,fast,Medium,€16M,€30K,16000000.0,30000.0,LM,midfielder
D. Vida,mid age,good,cheap,good,good,average,Medium,€11.5M,€55K,11500000.0,55000.0,LCB,defender
L. Muriel,mid age,good,cheap,good,good,fast,High,€17.5M,€24K,17500000.0,24000.0,ST,striker
V. Aboubakar,mid age,good,cheap,good,good,fast,High,€18M,€19K,18000000.0,19000.0,ST,striker
A. Oxlade-Chamberlain,young,good,cheap,good,good,fast,High,€19.5M,€94K,19500000.0,94000.0,CM,midfielder
S. Aurier,mid age,good,cheap,good,good,fast,High,€15.5M,€82K,15500000.0,82000.0,RB,defender
J. Matip,mid age,good,cheap,good,average,average,Medium,€15M,€99K,15000000.0,99000.0,CB,defender
Y. Rakitskyi,mid age,good,cheap,good,good,fast,High,€12M,€1K,12000000.0,1000.0,LCB,defender
Sergi Enrich,mid age,good,cheap,good,good,average,High,€15.5M,€34K,15500000.0,34000.0,RS,striker
A. Yarmolenko,mid age,good,cheap,good,average,fast,High,€15M,€92K,15000000.0,92000.0,RM,midfielder
Hugo Mallo,mid age,good,cheap,good,good,fast,High,€13.5M,€27K,13500000.0,27000.0,RB,defender
André Almeida,mid age,good,cheap,good,good,fast,Medium,€12M,€15K,12000000.0,15000.0,RB,defender
D. Didavi,mid age,good,cheap,good,good,fast,Medium,€15M,€44K,15000000.0,44000.0,CAM,midfielder
R. Rodríguez,mid age,good,cheap,good,good,fast,Medium,€15.5M,€81K,15500000.0,81000.0,LB,defender
R. Pereyra,mid age,good,cheap,good,average,fast,High,€15.5M,€65K,15500000.0,65000.0,LM,midfielder
Mario Gaspar,mid age,good,cheap,good,good,fast,High,€12M,€35K,12000000.0,35000.0,RB,defender
Maicon,mid age,good,cheap,good,average,average,Medium,€11.5M,€63K,11500000.0,63000.0,CB,defender
D. Blind,mid age,good,cheap,good,good,average,Medium,€12M,€22K,12000000.0,22000.0,LB,defender
A. Ljajić,mid age,good,cheap,good,average,fast,High,€17.5M,€52K,17500000.0,52000.0,CAM,midfielder
Canales,mid age,good,cheap,good,poor,fast,High,€15.5M,€30K,15500000.0,30000.0,RCM,midfielder
Iago Falqué,mid age,good,cheap,good,average,fast,High,€15M,€59K,15000000.0,59000.0,RW,midfielder
L. de Jong,mid age,good,cheap,good,good,average,Medium,€16M,€23K,16000000.0,23000.0,ST,striker
Muniain,mid age,good,cheap,good,average,fast,High,€18.5M,€31K,18500000.0,31000.0,CAM,midfielder
Susaeta,mid age,good,cheap,good,average,fast,High,€14M,€33K,14000000.0,33000.0,RW,midfielder
S. Rudy,mid age,good,cheap,good,average,fast,Medium,€12M,€37K,12000000.0,37000.0,CDM,midfielder
V. Wanyama,mid age,good,cheap,good,good,average,Medium,€14.5M,€86K,14500000.0,86000.0,CDM,midfielder
N. Nkoulou,mid age,good,cheap,good,good,average,Medium,€12M,€50K,12000000.0,50000.0,CB,defender
R. Boudebouz,mid age,good,cheap,good,average,fast,High,€15M,€31K,15000000.0,31000.0,CAM,midfielder
Camacho,mid age,good,cheap,good,good,average,Medium,€13.5M,€51K,13500000.0,51000.0,CDM,midfielder
M. Musacchio,mid age,good,cheap,good,good,average,Medium,€12.5M,€85K,12500000.0,85000.0,RCB,defender
